subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,cancellation_reason
S012555,C020398,2,2024-02-02,2025-05-02,Cancelled,Low Engagement
S012556,C023157,1,2025-09-15,,Active,
S012557,C025226,2,2024-12-01,2025-04-01,Cancelled,Low Engagement
S012558,C017388,1,2025-11-11,,Active,
S012559,C039878,1,2024-03-30,,Active,
S012560,C043286,1,2025-11-12,2026-03-12,Cancelled,Low Engagement
S012561,C022918,1,2023-03-20,2024-03-20,Cancelled,Low Engagement
S012562,C019813,1,2023-01-23,,Active,
S012563,C018394,1,2023-11-02,,Active,
S012564,C035234,2,2023-07-01,,Active,
S012565,C031971,1,2023-01-06,,Active,
S012566,C034345,1,2025-01-20,,Active,
S012567,C027627,1,2025-01-04,2026-04-04,Cancelled,Too Expensive
S012568,C044348,2,2025-03-03,,Active,
S012569,C044137,1,2025-08-14,,Active,
S012570,C006540,1,2023-01-27,,Active,
S012571,C048435,1,2025-12-28,2027-06-28,Cancelled,Switched to Competitor
S012572,C025950,1,2023-11-15,,Active,
S012573,C040414,1,2024-01-02,,Active,
S012574,C049135,2,2025-06-19,,Active,
S012575,C026583,3,2025-02-25,,Active,
S012576,C006304,1,2023-02-02,,Active,
S012577,C039179,1,2023-05-12,,Active,
S012578,C036966,2,2024-10-08,,Active,
S012579,C025333,2,2025-12-28,,Active,
S012580,C014759,1,2025-04-21,2026-07-21,Cancelled,Too Expensive
S012581,C042901,1,2024-04-22,,Active,
S012582,C023751,2,2023-08-16,,Active,
S012583,C048454,1,2024-04-18,2024-11-18,Cancelled,Low Engagement
S012584,C047632,2,2023-01-09,,Active,
S012585,C026750,3,2023-09-04,2025-01-04,Cancelled,Too Expensive
S012586,C021134,1,2025-10-06,,Active,
S012587,C013074,1,2023-01-29,,Active,
S012588,C022136,1,2023-07-03,,Active,
S012589,C047402,2,2025-11-08,,Active,
S012590,C033740,1,2024-06-30,2025-12-30,Cancelled,Low Engagement
S012591,C010407,3,2024-10-15,2025-01-15,Cancelled,Too Expensive
S012592,C025465,1,2024-10-27,,Active,
S012593,C046498,2,2023-02-26,2024-01-26,Cancelled,Technical Issues
S012594,C020497,2,2023-11-25,,Active,
S012595,C036629,2,2025-02-09,,Active,
S012596,C016046,3,2023-11-24,,Active,
S012597,C001017,2,2025-09-13,,Active,
S012598,C027648,1,2024-11-23,,Active,
S012599,C031227,3,2024-01-24,2025-03-24,Cancelled,Too Expensive
S012600,C048576,2,2023-12-17,,Active,
S012601,C044224,3,2025-09-29,,Active,
S012602,C003181,1,2023-07-22,,Active,
S012603,C048093,3,2024-07-04,2024-11-04,Cancelled,Low Engagement
S012604,C049128,2,2024-03-25,,Active,
S012605,C017569,2,2025-01-10,,Active,
S012606,C017642,2,2025-06-12,2026-07-12,Cancelled,Technical Issues
S012607,C020194,2,2023-03-11,,Active,
S012608,C027180,1,2025-10-01,2026-04-01,Cancelled,Too Expensive
S012609,C033273,3,2023-05-30,2023-08-30,Cancelled,Technical Issues
S012610,C009185,1,2024-11-10,,Active,
S012611,C047362,2,2025-02-16,,Active,
S012612,C047325,2,2023-07-13,,Active,
S012613,C040565,1,2024-06-01,2026-06-01,Cancelled,Too Expensive
S012614,C027844,2,2025-09-05,,Active,
S012615,C040416,2,2025-04-17,,Active,
S012616,C027515,1,2023-09-10,2025-01-10,Cancelled,Too Expensive
S012617,C004513,2,2023-03-22,2023-10-22,Cancelled,Switched to Competitor
S012618,C013587,1,2023-09-24,,Active,
S012619,C046770,2,2024-06-20,,Active,
S012620,C006937,1,2023-11-25,2024-12-25,Cancelled,Not Enough Content
S012621,C011816,2,2024-11-10,,Active,
S012622,C040030,2,2025-08-29,2026-12-29,Cancelled,Not Enough Content
S012623,C024734,1,2025-07-26,2025-10-26,Cancelled,Switched to Competitor
S012624,C020288,1,2024-12-27,,Active,
S012625,C022907,2,2024-02-15,,Active,
S012626,C024247,1,2025-04-26,,Active,
S012627,C033786,1,2024-06-02,,Active,
S012628,C014842,2,2025-01-01,,Active,
S012629,C003948,1,2025-07-01,2026-03-01,Cancelled,Technical Issues
S012630,C030056,1,2023-08-23,,Active,
S012631,C009574,2,2023-03-07,,Active,
S012632,C024948,2,2025-08-21,,Active,
S012633,C002734,2,2025-11-18,,Active,
S012634,C010844,2,2024-08-11,2026-08-11,Cancelled,Too Expensive
S012635,C007668,2,2025-06-09,2026-11-09,Cancelled,Too Expensive
S012636,C021804,2,2023-04-09,,Active,
S012637,C008689,1,2023-01-15,2025-01-15,Cancelled,Technical Issues
S012638,C001659,1,2023-06-01,,Active,
S012639,C009560,1,2025-06-13,2026-10-13,Cancelled,Technical Issues
S012640,C016709,2,2024-07-26,,Active,
S012641,C007006,2,2023-07-03,,Active,
S012642,C049667,1,2025-01-23,2025-08-23,Cancelled,Too Expensive
S012643,C037687,3,2023-06-09,2023-09-09,Cancelled,Low Engagement
S012644,C047849,2,2023-12-24,,Active,
S012645,C030200,1,2023-10-06,2024-08-06,Cancelled,Switched to Competitor
S012646,C010097,2,2024-04-27,,Active,
S012647,C041213,3,2024-11-06,,Active,
S012648,C019249,2,2024-01-08,,Active,
S012649,C008562,3,2025-02-01,2025-03-01,Cancelled,Too Expensive
S012650,C012554,1,2025-04-19,,Active,
S012651,C028468,3,2024-06-20,,Active,
S012652,C019458,2,2025-11-22,,Active,
S012653,C003341,2,2024-10-11,,Active,
S012654,C023738,2,2024-03-03,,Active,
S012655,C013309,1,2024-07-22,2026-06-22,Cancelled,Technical Issues
S012656,C012534,3,2023-11-10,2025-08-10,Cancelled,Not Enough Content
S012657,C019460,1,2025-04-06,2025-11-06,Cancelled,Switched to Competitor
S012658,C019785,1,2025-10-11,,Active,
S012659,C022282,2,2024-07-03,2024-10-03,Cancelled,Switched to Competitor
S012660,C041035,1,2025-11-10,,Active,
S012661,C040403,2,2025-01-21,,Active,
S012662,C025594,1,2025-09-29,2027-04-29,Cancelled,Not Enough Content
S012663,C022627,1,2023-01-24,,Active,
S012664,C033018,1,2025-05-25,,Active,
S012665,C001364,2,2023-01-06,,Active,
S012666,C026662,2,2023-02-14,,Active,
S012667,C018127,1,2023-09-16,2025-08-16,Cancelled,Technical Issues
S012668,C008468,2,2023-04-01,,Active,
S012669,C028928,2,2024-05-08,,Active,
S012670,C016890,1,2025-05-12,2025-09-12,Cancelled,Not Enough Content
S012671,C018477,3,2024-07-09,,Active,
S012672,C006170,2,2023-06-28,2024-07-28,Cancelled,Too Expensive
S012673,C036077,2,2024-08-10,,Active,
S012674,C029066,1,2024-10-30,,Active,
S012675,C036331,2,2024-05-17,,Active,
S012676,C007661,1,2023-10-01,,Active,
S012677,C013200,1,2024-11-11,,Active,
S012678,C004665,1,2025-03-26,,Active,
S012679,C033889,2,2023-10-22,2024-12-22,Cancelled,Low Engagement
S012680,C049097,2,2025-01-03,,Active,
S012681,C024257,2,2023-06-01,,Active,
S012682,C034237,1,2025-03-12,2026-05-12,Cancelled,Not Enough Content
S012683,C011516,1,2023-03-04,2025-02-04,Cancelled,Not Enough Content
S012684,C003613,2,2025-02-24,2025-06-24,Cancelled,Technical Issues
S012685,C007584,1,2023-07-18,,Active,
S012686,C023722,1,2024-06-27,2025-08-27,Cancelled,Low Engagement
S012687,C009244,1,2025-03-16,,Active,
S012688,C020979,2,2025-12-21,,Active,
S012689,C023075,2,2024-05-27,,Active,
S012690,C022804,1,2025-08-15,,Active,
S012691,C024025,1,2024-09-14,2025-03-14,Cancelled,Too Expensive
S012692,C004370,1,2025-04-27,,Active,
S012693,C037881,2,2025-02-07,,Active,
S012694,C020571,2,2024-02-23,,Active,
S012695,C032258,2,2025-10-08,,Active,
S012696,C019124,2,2023-03-23,,Active,
S012697,C001925,2,2024-03-11,,Active,
S012698,C006196,2,2025-09-16,,Active,
S012699,C028539,1,2023-07-15,,Active,
S012700,C007464,3,2023-05-13,,Active,
S012701,C017615,1,2025-09-20,,Active,
S012702,C045281,2,2023-01-12,,Active,
S012703,C008689,1,2023-01-17,,Active,
S012704,C025815,2,2023-02-11,,Active,
S012705,C039343,1,2023-01-30,2023-11-30,Cancelled,Technical Issues
S012706,C016176,3,2025-05-09,,Active,
S012707,C002314,2,2025-04-20,,Active,
S012708,C039153,1,2023-07-10,,Active,
S012709,C047478,2,2025-04-22,,Active,
S012710,C035867,2,2025-02-13,,Active,
S012711,C007563,1,2025-01-21,2027-01-21,Cancelled,Technical Issues
S012712,C008586,1,2025-04-01,,Active,
S012713,C020903,1,2024-01-20,2025-11-20,Cancelled,Not Enough Content
S012714,C032919,2,2023-04-15,2025-02-15,Cancelled,Not Enough Content
S012715,C021456,1,2024-11-21,,Active,
S012716,C031262,2,2023-06-30,2024-07-30,Cancelled,Technical Issues
S012717,C022464,1,2023-07-20,,Active,
S012718,C010060,3,2025-04-25,,Active,
S012719,C049934,1,2024-01-31,,Active,
S012720,C009808,2,2025-09-28,,Active,
S012721,C043965,2,2024-01-03,2025-09-03,Cancelled,Too Expensive
S012722,C037173,2,2024-08-30,2026-08-30,Cancelled,Too Expensive
S012723,C009543,2,2025-05-25,,Active,
S012724,C024976,2,2023-11-03,2025-05-03,Cancelled,Not Enough Content
S012725,C003478,2,2024-03-10,,Active,
S012726,C015462,2,2025-04-27,,Active,
S012727,C035064,1,2024-06-05,,Active,
S012728,C041022,1,2023-03-17,,Active,
S012729,C025352,3,2023-11-07,,Active,
S012730,C039050,1,2023-10-30,2025-03-30,Cancelled,Technical Issues
S012731,C033135,1,2025-03-02,,Active,
S012732,C018845,1,2024-09-13,,Active,
S012733,C042288,2,2024-03-16,,Active,
S012734,C035396,2,2024-02-23,,Active,
S012735,C010297,2,2025-06-15,,Active,
S012736,C022387,1,2025-09-12,,Active,
S012737,C012016,2,2024-06-17,,Active,
S012738,C027472,2,2025-12-09,,Active,
S012739,C020623,1,2024-08-22,,Active,
S012740,C031259,1,2025-04-30,2027-04-30,Cancelled,Too Expensive
S012741,C004605,1,2024-03-14,,Active,
S012742,C030786,1,2024-12-01,2026-07-01,Cancelled,Technical Issues
S012743,C037999,2,2025-05-22,,Active,
S012744,C016484,2,2024-02-19,,Active,
S012745,C001183,2,2024-08-03,,Active,
S012746,C010002,1,2023-03-13,,Active,
S012747,C003306,1,2024-12-24,,Active,
S012748,C010484,2,2025-11-29,,Active,
S012749,C025882,2,2023-07-21,,Active,
S012750,C009331,2,2025-07-17,,Active,
S012751,C030370,2,2023-03-13,2024-12-13,Cancelled,Switched to Competitor
S012752,C005764,2,2024-02-22,,Active,
S012753,C004663,2,2024-05-01,2026-05-01,Cancelled,Too Expensive
S012754,C019797,2,2025-12-08,,Active,
S012755,C043477,1,2024-01-09,2025-03-09,Cancelled,Not Enough Content
S012756,C034105,3,2025-08-22,2026-12-22,Cancelled,Low Engagement
S012757,C033350,1,2025-06-03,2026-07-03,Cancelled,Switched to Competitor
S012758,C012570,2,2023-11-22,2024-05-22,Cancelled,Switched to Competitor
S012759,C029587,2,2023-12-06,2025-12-06,Cancelled,Not Enough Content
S012760,C037931,1,2023-11-11,2024-02-11,Cancelled,Low Engagement
S012761,C038369,3,2023-09-26,,Active,
S012762,C011746,1,2026-01-04,,Active,
S012763,C012724,3,2024-08-29,2026-01-29,Cancelled,Technical Issues
S012764,C009380,2,2025-11-15,,Active,
S012765,C017350,3,2024-11-25,,Active,
S012766,C007321,1,2025-05-08,2025-10-08,Cancelled,Switched to Competitor
S012767,C041138,3,2025-01-08,,Active,
S012768,C046385,2,2023-11-15,,Active,
S012769,C034735,1,2025-02-13,2025-08-13,Cancelled,Not Enough Content
S012770,C022918,2,2023-03-17,,Active,
S012771,C001766,2,2024-05-10,,Active,
S012772,C045315,1,2023-04-09,,Active,
S012773,C032674,1,2024-04-09,2025-02-09,Cancelled,Technical Issues
S012774,C025421,1,2024-07-01,,Active,
S012775,C018367,2,2024-04-13,2025-07-13,Cancelled,Not Enough Content
S012776,C005207,3,2023-12-05,2025-07-05,Cancelled,Low Engagement
S012777,C028024,1,2025-07-14,,Active,
S012778,C011316,1,2024-12-21,2026-09-21,Cancelled,Not Enough Content
S012779,C035760,2,2023-10-15,,Active,
S012780,C036216,2,2025-11-18,2027-08-18,Cancelled,Switched to Competitor
S012781,C036423,2,2023-07-16,,Active,
S012782,C006532,1,2023-05-05,2023-11-05,Cancelled,Not Enough Content
S012783,C048187,2,2025-05-08,,Active,
S012784,C032985,1,2023-11-18,2024-04-18,Cancelled,Switched to Competitor
S012785,C044693,2,2025-11-13,,Active,
S012786,C019826,2,2023-05-21,,Active,
S012787,C011383,1,2025-05-07,,Active,
S012788,C024256,2,2024-09-24,2025-06-24,Cancelled,Low Engagement
S012789,C004160,1,2025-02-24,,Active,
S012790,C037531,2,2025-02-01,2026-06-01,Cancelled,Switched to Competitor
S012791,C010018,1,2024-12-09,,Active,
S012792,C030344,2,2024-01-14,,Active,
S012793,C017432,2,2024-08-19,,Active,
S012794,C025385,3,2023-04-06,2024-05-06,Cancelled,Switched to Competitor
S012795,C016352,2,2023-09-16,,Active,
S012796,C048300,3,2024-03-23,2025-12-23,Cancelled,Technical Issues
S012797,C043850,1,2023-12-06,2025-06-06,Cancelled,Low Engagement
S012798,C047641,2,2024-09-09,,Active,
S012799,C040838,2,2024-05-15,,Active,
S012800,C030505,3,2025-01-12,2026-03-12,Cancelled,Too Expensive
S012801,C011420,3,2023-08-31,,Active,
S012802,C049018,1,2025-03-04,,Active,
S012803,C025159,1,2023-05-12,,Active,
S012804,C042337,2,2025-06-14,,Active,
S012805,C006038,1,2025-07-02,,Active,
S012806,C028232,3,2024-12-11,,Active,
S012807,C046406,2,2025-03-12,,Active,
S012808,C038017,2,2025-02-06,2026-05-06,Cancelled,Low Engagement
S012809,C013345,2,2024-02-16,2024-04-16,Cancelled,Switched to Competitor
S012810,C007147,3,2024-07-27,,Active,
S012811,C048368,1,2024-02-11,2025-12-11,Cancelled,Technical Issues
S012812,C005026,3,2024-06-09,,Active,
S012813,C028117,1,2023-06-23,,Active,
S012814,C015911,3,2024-05-31,,Active,
S012815,C000811,2,2023-07-19,2024-10-19,Cancelled,Technical Issues
S012816,C002643,2,2024-11-30,2025-03-30,Cancelled,Low Engagement
S012817,C035224,3,2025-07-18,,Active,
S012818,C014719,1,2023-04-18,2024-05-18,Cancelled,Switched to Competitor
S012819,C032495,2,2024-03-11,2025-06-11,Cancelled,Technical Issues
S012820,C009872,2,2025-12-14,,Active,
S012821,C011943,1,2025-11-06,,Active,
S012822,C019421,3,2024-05-18,2024-08-18,Cancelled,Low Engagement
S012823,C010127,1,2025-09-21,,Active,
S012824,C002792,3,2024-06-23,,Active,
S012825,C045357,1,2025-07-12,,Active,
S012826,C030038,2,2024-01-05,,Active,
S012827,C039953,2,2023-12-16,,Active,
S012828,C028881,2,2025-05-15,,Active,
S012829,C040733,1,2024-01-05,2025-10-05,Cancelled,Too Expensive
S012830,C041509,1,2025-04-21,2026-01-21,Cancelled,Switched to Competitor
S012831,C033825,1,2023-09-27,2025-02-27,Cancelled,Not Enough Content
S012832,C017647,3,2025-01-20,,Active,
S012833,C012359,1,2024-08-31,,Active,
S012834,C030729,2,2025-03-10,2027-01-10,Cancelled,Too Expensive
S012835,C015366,2,2023-01-24,,Active,
S012836,C017371,1,2023-07-06,,Active,
S012837,C010372,2,2023-01-09,2024-08-09,Cancelled,Switched to Competitor
S012838,C016863,2,2024-04-16,,Active,
S012839,C018272,1,2025-08-25,2026-08-25,Cancelled,Technical Issues
S012840,C007743,1,2025-01-16,,Active,
S012841,C011427,1,2023-05-26,,Active,
S012842,C049675,2,2025-10-31,,Active,
S012843,C018525,1,2024-12-01,,Active,
S012844,C022310,2,2024-11-15,2026-02-15,Cancelled,Low Engagement
S012845,C032385,1,2023-08-04,,Active,
S012846,C039553,1,2023-05-21,2025-01-21,Cancelled,Switched to Competitor
S012847,C001482,2,2023-10-04,,Active,
S012848,C025414,2,2024-05-02,2024-10-02,Cancelled,Switched to Competitor
S012849,C027072,1,2024-07-13,,Active,
S012850,C039768,2,2025-01-08,,Active,
S012851,C035969,1,2023-05-20,,Active,
S012852,C029960,1,2023-01-16,,Active,
S012853,C048890,1,2023-07-10,,Active,
S012854,C004317,2,2023-11-23,,Active,
S012855,C026165,2,2025-05-23,,Active,
S012856,C027288,2,2023-02-16,2024-01-16,Cancelled,Low Engagement
S012857,C041319,2,2023-12-05,2025-03-05,Cancelled,Technical Issues
S012858,C034490,1,2023-10-11,,Active,
S012859,C004570,3,2024-01-26,,Active,
S012860,C040898,1,2024-11-12,,Active,
S012861,C030991,2,2025-01-14,,Active,
S012862,C023144,2,2024-08-18,,Active,
S012863,C007164,3,2024-02-01,2025-08-01,Cancelled,Switched to Competitor
S012864,C045028,2,2025-02-02,2026-02-02,Cancelled,Too Expensive
S012865,C014036,2,2023-05-18,,Active,
S012866,C029634,3,2023-03-20,,Active,
S012867,C030492,1,2023-08-29,,Active,
S012868,C024025,1,2024-09-12,,Active,
S012869,C047186,2,2025-02-14,,Active,
S012870,C048497,1,2024-02-28,,Active,
S012871,C034164,2,2023-01-04,2024-12-04,Cancelled,Not Enough Content
S012872,C036274,1,2025-12-20,,Active,
S012873,C007718,2,2025-05-01,,Active,
S012874,C036259,3,2024-11-24,2025-05-24,Cancelled,Not Enough Content
S012875,C032975,2,2024-11-13,2025-06-13,Cancelled,Switched to Competitor
S012876,C029630,1,2024-12-16,,Active,
S012877,C024912,2,2024-02-02,,Active,
S012878,C030595,3,2024-11-22,2025-10-22,Cancelled,Technical Issues
S012879,C006852,3,2025-04-05,,Active,
S012880,C006994,2,2024-02-18,,Active,
S012881,C010160,2,2025-04-25,,Active,
S012882,C024952,2,2025-01-16,,Active,
S012883,C047846,2,2024-09-20,,Active,
S012884,C022741,2,2025-08-06,2026-01-06,Cancelled,Technical Issues
S012885,C049216,1,2023-01-22,,Active,
S012886,C041214,2,2024-04-21,2025-12-21,Cancelled,Switched to Competitor
S012887,C042826,1,2024-07-04,,Active,
S012888,C013031,3,2024-03-29,,Active,
S012889,C036266,2,2024-05-10,2025-10-10,Cancelled,Technical Issues
S012890,C032568,2,2024-11-23,,Active,
S012891,C041563,2,2024-09-08,,Active,
S012892,C016193,1,2024-07-13,2024-09-13,Cancelled,Switched to Competitor
S012893,C047516,2,2023-11-22,,Active,
S012894,C027278,2,2025-04-20,2025-05-20,Cancelled,Not Enough Content
S012895,C010478,1,2025-10-01,,Active,
S012896,C038942,1,2024-12-04,,Active,
S012897,C032959,1,2023-12-03,,Active,
S012898,C048645,2,2024-09-27,,Active,
S012899,C033552,2,2023-07-26,2025-03-26,Cancelled,Too Expensive
S012900,C005849,3,2023-08-08,,Active,
S012901,C012356,1,2023-08-30,,Active,
S012902,C043411,2,2023-09-05,2024-04-05,Cancelled,Low Engagement
S012903,C010000,1,2023-03-12,,Active,
S012904,C045888,3,2024-02-06,,Active,
S012905,C010222,2,2024-07-20,,Active,
S012906,C047439,2,2023-02-22,2023-12-22,Cancelled,Switched to Competitor
S012907,C040516,2,2024-04-21,,Active,
S012908,C013882,1,2023-09-14,,Active,
S012909,C023422,1,2024-01-16,2024-04-16,Cancelled,Technical Issues
S012910,C025500,3,2025-11-27,,Active,
S012911,C049785,2,2024-04-13,,Active,
S012912,C048198,2,2024-12-05,2025-08-05,Cancelled,Technical Issues
S012913,C019532,2,2023-10-17,2025-01-17,Cancelled,Low Engagement
S012914,C002721,1,2025-09-02,2026-05-02,Cancelled,Switched to Competitor
S012915,C020745,2,2023-04-26,2024-01-26,Cancelled,Technical Issues
S012916,C043848,1,2025-08-23,,Active,
S012917,C036998,2,2024-09-17,2025-08-17,Cancelled,Technical Issues
S012918,C017423,1,2023-01-28,,Active,
S012919,C030761,1,2023-12-31,,Active,
S012920,C034884,1,2023-08-17,2024-05-17,Cancelled,Switched to Competitor
S012921,C016534,1,2023-11-30,2024-04-30,Cancelled,Too Expensive
S012922,C006376,2,2025-02-12,,Active,
S012923,C023874,2,2025-01-02,,Active,
S012924,C043707,3,2025-11-01,,Active,
S012925,C009764,2,2025-06-29,,Active,
S012926,C045353,2,2024-02-08,,Active,
S012927,C014274,2,2023-01-29,2023-11-29,Cancelled,Not Enough Content
S012928,C026852,1,2025-08-28,,Active,
S012929,C045048,1,2023-04-21,2024-08-21,Cancelled,Not Enough Content
S012930,C046070,1,2025-08-14,2025-12-14,Cancelled,Too Expensive
S012931,C041120,1,2024-10-01,,Active,
S012932,C015541,3,2025-12-07,,Active,
S012933,C002354,1,2024-09-05,,Active,
S012934,C009257,1,2023-04-19,2023-07-19,Cancelled,Low Engagement
S012935,C016428,1,2025-08-30,2026-08-30,Cancelled,Low Engagement
S012936,C027780,2,2025-10-11,,Active,
S012937,C028919,1,2024-06-25,,Active,
S012938,C048407,1,2023-04-22,,Active,
S012939,C038408,3,2025-08-15,,Active,
S012940,C036180,1,2024-08-29,,Active,
S012941,C010569,1,2023-08-28,,Active,
S012942,C024413,2,2024-06-05,2025-05-05,Cancelled,Too Expensive
S012943,C010403,1,2025-11-22,,Active,
S012944,C020789,1,2025-03-23,,Active,
S012945,C025978,1,2025-11-12,,Active,
S012946,C024044,3,2023-09-27,,Active,
S012947,C048155,1,2024-03-27,,Active,
S012948,C019704,2,2023-07-23,,Active,
S012949,C020416,3,2025-04-28,,Active,
S012950,C009850,2,2024-10-22,,Active,
S012951,C022903,3,2023-01-18,,Active,
S012952,C023572,3,2025-10-05,2027-03-05,Cancelled,Technical Issues
S012953,C022931,2,2024-02-03,,Active,
S012954,C002993,1,2024-02-12,,Active,
S012955,C026780,3,2025-03-22,2025-09-22,Cancelled,Low Engagement
S012956,C007788,1,2023-01-22,2023-07-22,Cancelled,Technical Issues
S012957,C006615,3,2024-04-30,2024-07-30,Cancelled,Too Expensive
S012958,C005486,1,2023-12-24,,Active,
S012959,C019430,2,2025-08-08,,Active,
S012960,C017068,1,2023-04-09,,Active,
S012961,C031532,2,2024-03-11,2025-09-11,Cancelled,Not Enough Content
S012962,C020838,1,2025-05-22,,Active,
S012963,C028385,1,2023-10-23,2024-02-23,Cancelled,Switched to Competitor
S012964,C025935,2,2024-08-05,,Active,
S012965,C001603,2,2024-02-13,,Active,
S012966,C033193,1,2025-10-10,2027-05-10,Cancelled,Low Engagement
S012967,C000849,2,2025-10-11,,Active,
S012968,C036377,2,2025-10-26,2026-09-26,Cancelled,Too Expensive
S012969,C000970,2,2024-02-05,,Active,
S012970,C022327,2,2024-11-02,2025-02-02,Cancelled,Too Expensive
S012971,C028770,2,2024-04-02,,Active,
S012972,C038954,2,2024-05-23,,Active,
S012973,C010629,1,2025-02-27,,Active,
S012974,C018530,3,2023-10-05,,Active,
S012975,C038913,2,2023-07-06,,Active,
S012976,C043429,2,2025-09-16,,Active,
S012977,C002694,3,2024-10-13,,Active,
S012978,C016538,1,2025-07-16,2026-10-16,Cancelled,Too Expensive
S012979,C045848,2,2025-03-16,,Active,
S012980,C015037,2,2023-09-06,,Active,
S012981,C035589,2,2024-01-19,,Active,
S012982,C004327,2,2024-05-11,,Active,
S012983,C015144,2,2025-01-31,,Active,
S012984,C025638,1,2024-11-20,2025-02-20,Cancelled,Switched to Competitor
S012985,C019909,2,2024-06-17,,Active,
