customer_id,signup_date,age,gender,country,city,campaign_id,acquisition_channel
C013056,2025-04-19,30,Female,India,Ahmedabad,4,Instagram
C013057,2023-08-12,65,Other,United States,Chicago,5,Facebook
C013058,2025-12-27,54,Female,United States,Los Angeles,7,Email
C013059,2024-08-28,29,Other,United Kingdom,London,8,Referral
C013060,2023-01-19,32,Male,India,Bengaluru,9,Influencer
C013061,2024-10-01,47,Male,United States,San Francisco,8,Referral
C013062,2023-04-07,48,Male,France,Marseille,6,YouTube
C013063,2025-12-11,46,Male,Australia,Melbourne,6,YouTube
C013064,2023-06-24,51,Male,United States,San Francisco,3,Instagram
C013065,2023-12-14,49,Female,India,Delhi,9,Influencer
C013066,2023-01-01,61,Female,United States,Los Angeles,6,YouTube
C013067,2023-03-04,40,Male,India,Ahmedabad,3,Instagram
C013068,2023-08-14,27,Male,United States,Chicago,1,Google Ads
C013069,2024-02-27,25,Female,United States,Los Angeles,8,Referral
C013070,2025-11-08,38,Female,Germany,Hamburg,1,Google Ads
C013071,2023-01-31,28,Male,Canada,Toronto,8,Referral
C013072,2025-04-24,29,Male,Germany,Berlin,8,Referral
C013073,2024-09-24,56,Male,Australia,Melbourne,9,Influencer
C013074,2023-01-24,64,Male,Canada,Vancouver,5,Facebook
C013075,2025-04-16,36,Female,India,Delhi,3,Instagram
C013076,2025-09-09,51,Female,United States,New York,3,Instagram
C013077,2023-06-10,55,Female,India,Bengaluru,6,YouTube
C013078,2023-04-24,51,Female,Germany,Munich,9,Influencer
C013079,2024-05-18,63,Male,Germany,Berlin,10,Organic
C013080,2025-08-12,43,Male,India,Bengaluru,1,Google Ads
C013081,2023-12-23,57,Male,Canada,Vancouver,7,Email
C013082,2023-06-18,33,Male,Japan,Kyoto,2,Google Ads
C013083,2025-08-26,36,Female,Japan,Tokyo,9,Influencer
C013084,2023-08-30,46,Male,United States,Chicago,8,Referral
C013085,2023-05-19,62,Female,United States,New York,8,Referral
C013086,2023-04-07,55,Male,Japan,Kyoto,6,YouTube
C013087,2023-05-27,53,Male,Japan,Osaka,6,YouTube
C013088,2025-12-16,38,Male,Japan,Kyoto,2,Google Ads
C013089,2025-12-01,27,Male,United States,San Francisco,6,YouTube
C013090,2025-05-15,64,Female,India,Ahmedabad,10,Organic
C013091,2024-06-26,40,Female,United States,New York,8,Referral
C013092,2024-11-22,61,Male,United Kingdom,Birmingham,8,Referral
C013093,2025-10-22,61,Female,Japan,Kyoto,9,Influencer
C013094,2025-06-22,24,Female,France,Lyon,8,Referral
C013095,2024-12-30,55,Other,United States,Chicago,6,YouTube
C013096,2023-11-27,22,Male,India,Mumbai,4,Instagram
C013097,2024-09-08,36,Male,United States,New York,4,Instagram
C013098,2024-02-08,63,Female,United States,San Francisco,4,Instagram
C013099,2024-05-22,50,Female,United States,San Francisco,3,Instagram
C013100,2025-11-04,41,Male,United States,San Francisco,7,Email
C013101,2023-08-14,60,Male,United States,Los Angeles,5,Facebook
C013102,2025-09-10,40,Female,France,Lyon,10,Organic
C013103,2025-05-14,39,Male,Canada,Montreal,9,Influencer
C013104,2025-01-14,53,Female,France,Marseille,7,Email
C013105,2024-05-07,63,Male,United States,New York,8,Referral
C013106,2023-11-15,38,Male,India,Mumbai,2,Google Ads
C013107,2025-02-11,35,Female,India,Bengaluru,4,Instagram
C013108,2024-03-27,55,Female,Japan,Tokyo,2,Google Ads
C013109,2025-08-01,44,Female,United States,Los Angeles,10,Organic
C013110,2025-04-27,54,Female,Australia,Brisbane,5,Facebook
C013111,2025-10-13,42,Female,Germany,Hamburg,10,Organic
C013112,2025-06-02,56,Male,India,Delhi,6,YouTube
C013113,2024-02-23,47,Male,United States,Los Angeles,9,Influencer
C013114,2025-05-14,60,Male,Canada,Toronto,9,Influencer
C013115,2025-02-27,31,Female,India,Ahmedabad,8,Referral
C013116,2024-05-09,51,Male,United Kingdom,London,5,Facebook
C013117,2025-11-28,49,Male,Australia,Sydney,2,Google Ads
C013118,2023-06-11,48,Female,United States,San Francisco,2,Google Ads
C013119,2023-05-01,19,Other,United States,New York,3,Instagram
C013120,2024-02-03,64,Male,France,Lyon,5,Facebook
C013121,2024-12-28,56,Male,Australia,Sydney,7,Email
C013122,2024-07-14,52,Male,Canada,Montreal,3,Instagram
C013123,2024-08-26,40,Male,Australia,Melbourne,3,Instagram
C013124,2024-06-23,23,Other,United States,Los Angeles,1,Google Ads
C013125,2023-12-22,38,Male,Canada,Montreal,1,Google Ads
C013126,2024-10-21,43,Female,United States,New York,8,Referral
C013127,2024-03-07,47,Male,United States,Chicago,3,Instagram
C013128,2025-12-24,58,Male,India,Bengaluru,3,Instagram
C013129,2024-07-16,59,Male,India,Delhi,8,Referral
C013130,2025-03-27,47,Male,Japan,Kyoto,10,Organic
C013131,2024-12-11,25,Male,India,Bengaluru,8,Referral
C013132,2023-01-12,56,Male,United States,New York,9,Influencer
C013133,2023-08-27,50,Female,Germany,Hamburg,2,Google Ads
C013134,2024-03-28,27,Male,Canada,Vancouver,9,Influencer
C013135,2024-01-18,35,Male,United States,San Francisco,5,Facebook
C013136,2025-02-20,65,Male,India,Mumbai,2,Google Ads
C013137,2023-02-17,53,Female,India,Mumbai,8,Referral
C013138,2023-11-13,58,Male,United States,Los Angeles,5,Facebook
C013139,2023-07-28,28,Female,United States,Los Angeles,3,Instagram
C013140,2024-07-30,61,Male,United States,Chicago,5,Facebook
C013141,2023-11-11,25,Male,United Kingdom,London,5,Facebook
C013142,2025-01-23,18,Female,Japan,Tokyo,6,YouTube
C013143,2025-11-25,25,Female,Australia,Melbourne,9,Influencer
C013144,2025-07-03,22,Male,Canada,Toronto,1,Google Ads
C013145,2025-01-24,18,Male,Japan,Osaka,2,Google Ads
C013146,2024-07-07,20,Female,India,Delhi,7,Email
C013147,2024-02-07,44,Male,Germany,Hamburg,6,YouTube
C013148,2023-02-08,62,Male,Japan,Kyoto,8,Referral
C013149,2024-08-03,65,Female,Germany,Munich,4,Instagram
C013150,2023-06-29,40,Female,Germany,Berlin,3,Instagram
C013151,2023-01-12,61,Female,Japan,Kyoto,8,Referral
C013152,2025-07-31,56,Female,United States,New York,1,Google Ads
C013153,2024-07-01,57,Male,Germany,Munich,1,Google Ads
C013154,2023-03-04,28,Female,United States,Chicago,8,Referral
C013155,2025-04-23,62,Female,India,Bengaluru,9,Influencer
C013156,2025-10-05,28,Male,United States,New York,5,Facebook
C013157,2023-02-03,53,Female,Canada,Vancouver,2,Google Ads
C013158,2025-01-21,55,Female,United States,San Francisco,1,Google Ads
C013159,2023-02-18,48,Male,Germany,Hamburg,8,Referral
C013160,2024-10-19,41,Female,India,Mumbai,3,Instagram
C013161,2024-12-01,36,Male,United States,San Francisco,2,Google Ads
C013162,2025-12-16,49,Female,France,Paris,10,Organic
C013163,2023-04-19,57,Male,India,Mumbai,6,YouTube
C013164,2025-09-11,55,Female,United States,New York,4,Instagram
C013165,2023-01-24,34,Male,Canada,Toronto,6,YouTube
C013166,2023-08-09,52,Female,United States,New York,2,Google Ads
C013167,2023-11-11,29,Male,United States,Los Angeles,4,Instagram
C013168,2023-10-21,32,Male,India,Bengaluru,4,Instagram
C013169,2025-10-30,56,Female,United States,New York,9,Influencer
C013170,2025-10-16,30,Male,United States,Los Angeles,4,Instagram
C013171,2025-10-14,47,Female,Germany,Berlin,3,Instagram
C013172,2024-09-29,59,Female,Japan,Tokyo,8,Referral
C013173,2023-09-24,36,Female,United States,Chicago,8,Referral
C013174,2023-03-29,26,Female,Japan,Osaka,3,Instagram
C013175,2024-03-30,45,Female,United States,New York,4,Instagram
C013176,2025-01-26,61,Male,Canada,Montreal,2,Google Ads
C013177,2024-03-06,60,Male,India,Delhi,4,Instagram
C013178,2025-06-29,42,Female,Australia,Melbourne,5,Facebook
C013179,2023-08-30,57,Other,Japan,Kyoto,7,Email
C013180,2024-12-02,58,Female,Australia,Brisbane,4,Instagram
C013181,2025-06-20,21,Female,United Kingdom,London,6,YouTube
C013182,2025-01-10,54,Female,United States,Los Angeles,3,Instagram
C013183,2023-03-07,24,Female,India,Bengaluru,3,Instagram
C013184,2025-08-29,58,Male,Germany,Berlin,1,Google Ads
C013185,2024-01-13,21,Female,Germany,Munich,1,Google Ads
C013186,2024-01-23,40,Female,Australia,Brisbane,9,Influencer
C013187,2025-02-19,61,Other,Australia,Melbourne,5,Facebook
C013188,2023-07-28,61,Male,United States,Los Angeles,8,Referral
C013189,2023-01-16,23,Male,United States,Chicago,1,Google Ads
C013190,2025-09-12,62,Male,India,Delhi,6,YouTube
C013191,2024-01-02,26,Female,United States,Chicago,1,Google Ads
C013192,2025-02-18,26,Female,United States,San Francisco,10,Organic
C013193,2024-03-15,38,Female,Australia,Sydney,1,Google Ads
C013194,2024-11-20,20,Female,United States,Los Angeles,10,Organic
C013195,2025-11-25,30,Male,United States,Chicago,6,YouTube
C013196,2025-04-26,55,Male,Germany,Berlin,6,YouTube
C013197,2024-02-26,35,Female,Japan,Tokyo,5,Facebook
C013198,2024-08-30,63,Male,United States,Chicago,7,Email
C013199,2023-01-20,48,Female,United Kingdom,Manchester,1,Google Ads
C013200,2024-11-06,46,Male,France,Marseille,4,Instagram
C013201,2024-01-17,19,Female,Germany,Munich,2,Google Ads
C013202,2024-08-31,48,Male,France,Lyon,4,Instagram
C013203,2023-05-23,55,Female,Canada,Toronto,1,Google Ads
C013204,2023-03-03,24,Male,United States,San Francisco,6,YouTube
C013205,2023-08-26,57,Male,Australia,Melbourne,4,Instagram
C013206,2025-07-15,27,Male,India,Bengaluru,2,Google Ads
C013207,2023-12-08,30,Male,France,Lyon,5,Facebook
C013208,2024-03-30,18,Female,Australia,Brisbane,10,Organic
C013209,2023-10-09,54,Female,Canada,Montreal,9,Influencer
C013210,2025-06-04,42,Female,Germany,Munich,6,YouTube
C013211,2025-10-21,47,Female,Japan,Kyoto,8,Referral
C013212,2024-12-23,19,Female,United States,Los Angeles,6,YouTube
C013213,2023-03-28,53,Female,India,Mumbai,8,Referral
C013214,2024-10-26,41,Female,India,Ahmedabad,7,Email
C013215,2025-05-11,29,Male,United States,Los Angeles,9,Influencer
C013216,2023-03-02,22,Female,United States,Los Angeles,10,Organic
C013217,2025-03-07,32,Female,United States,San Francisco,1,Google Ads
C013218,2023-04-05,59,Male,Germany,Munich,7,Email
C013219,2025-02-24,63,Male,India,Bengaluru,2,Google Ads
C013220,2025-08-18,24,Female,United States,Los Angeles,7,Email
C013221,2023-10-24,19,Male,India,Bengaluru,2,Google Ads
C013222,2024-11-24,20,Male,India,Bengaluru,2,Google Ads
C013223,2024-02-03,21,Female,United Kingdom,London,4,Instagram
C013224,2025-08-03,65,Female,India,Delhi,5,Facebook
C013225,2024-06-17,33,Male,India,Bengaluru,6,YouTube
C013226,2024-02-06,44,Male,France,Paris,3,Instagram
C013227,2023-05-10,39,Male,France,Lyon,1,Google Ads
C013228,2023-10-19,20,Female,Australia,Melbourne,5,Facebook
C013229,2023-10-03,34,Female,France,Paris,1,Google Ads
C013230,2025-06-30,39,Female,India,Mumbai,5,Facebook
C013231,2025-07-14,24,Male,Australia,Brisbane,9,Influencer
C013232,2023-02-24,47,Male,France,Marseille,6,YouTube
C013233,2025-01-08,25,Male,France,Marseille,5,Facebook
C013234,2025-11-15,36,Male,Germany,Berlin,3,Instagram
C013235,2025-02-03,24,Female,India,Ahmedabad,6,YouTube
C013236,2024-10-03,18,Male,United States,Los Angeles,8,Referral
C013237,2024-12-24,33,Female,Germany,Munich,1,Google Ads
C013238,2025-03-12,57,Male,Australia,Brisbane,2,Google Ads
C013239,2025-01-07,48,Female,Germany,Munich,10,Organic
C013240,2025-01-27,56,Female,United States,Chicago,8,Referral
C013241,2024-07-20,44,Female,France,Marseille,8,Referral
C013242,2023-12-06,27,Female,Germany,Munich,4,Instagram
C013243,2023-06-02,51,Male,Canada,Montreal,7,Email
C013244,2025-09-30,64,Male,United Kingdom,Birmingham,4,Instagram
C013245,2024-03-02,31,Male,Japan,Tokyo,3,Instagram
C013246,2025-09-29,19,Male,United States,Chicago,2,Google Ads
C013247,2023-07-23,56,Male,United States,New York,1,Google Ads
C013248,2023-11-21,39,Female,Germany,Hamburg,3,Instagram
C013249,2025-08-07,43,Female,India,Bengaluru,6,YouTube
C013250,2025-08-08,61,Male,United States,New York,9,Influencer
C013251,2025-07-27,22,Female,India,Delhi,7,Email
C013252,2025-08-14,55,Male,Canada,Vancouver,9,Influencer
C013253,2025-06-12,33,Female,United Kingdom,Manchester,1,Google Ads
C013254,2024-03-10,29,Male,United States,Chicago,6,YouTube
C013255,2024-01-06,58,Male,United States,Chicago,2,Google Ads
C013256,2025-07-21,61,Female,United Kingdom,Birmingham,7,Email
C013257,2023-09-06,59,Male,India,Mumbai,6,YouTube
C013258,2025-06-09,34,Female,United States,Los Angeles,9,Influencer
C013259,2023-06-30,42,Male,United Kingdom,Manchester,10,Organic
C013260,2024-12-03,41,Female,India,Bengaluru,7,Email
C013261,2025-09-25,28,Other,United Kingdom,London,2,Google Ads
C013262,2023-03-19,35,Female,United Kingdom,Manchester,10,Organic
C013263,2025-07-07,53,Male,United States,Los Angeles,4,Instagram
C013264,2025-06-03,20,Male,United States,New York,10,Organic
C013265,2023-12-02,36,Female,Japan,Osaka,7,Email
C013266,2023-02-19,23,Other,France,Marseille,5,Facebook
C013267,2023-03-26,40,Male,Japan,Osaka,9,Influencer
C013268,2024-11-25,57,Male,India,Ahmedabad,8,Referral
C013269,2023-01-04,24,Other,United States,San Francisco,8,Referral
C013270,2025-09-19,64,Female,Canada,Vancouver,1,Google Ads
C013271,2023-11-13,61,Female,India,Delhi,6,YouTube
C013272,2025-02-01,64,Male,Australia,Melbourne,5,Facebook
C013273,2024-09-03,26,Male,India,Bengaluru,4,Instagram
C013274,2025-10-01,19,Female,United States,Chicago,4,Instagram
C013275,2025-07-02,64,Female,France,Lyon,10,Organic
C013276,2025-03-09,62,Male,India,Ahmedabad,1,Google Ads
C013277,2023-04-29,65,Male,France,Lyon,10,Organic
C013278,2023-12-16,64,Male,India,Mumbai,5,Facebook
C013279,2025-07-05,28,Male,United Kingdom,London,7,Email
C013280,2024-11-17,20,Female,United States,New York,10,Organic
C013281,2024-06-25,59,Female,Canada,Vancouver,1,Google Ads
C013282,2025-12-14,47,Male,United States,San Francisco,1,Google Ads
C013283,2023-12-27,25,Male,Japan,Osaka,10,Organic
C013284,2024-12-08,54,Female,United Kingdom,Birmingham,7,Email
C013285,2024-11-15,38,Male,France,Lyon,3,Instagram
C013286,2023-11-26,25,Male,Canada,Montreal,2,Google Ads
C013287,2023-08-07,64,Female,United States,New York,1,Google Ads
C013288,2023-07-27,28,Female,Germany,Berlin,6,YouTube
C013289,2025-04-24,58,Female,United Kingdom,Birmingham,6,YouTube
C013290,2023-03-26,51,Male,France,Paris,2,Google Ads
C013291,2024-11-15,56,Female,India,Bengaluru,5,Facebook
C013292,2023-09-02,33,Female,United States,Los Angeles,10,Organic
C013293,2025-05-21,24,Male,United States,Los Angeles,7,Email
C013294,2025-10-19,21,Male,United States,Los Angeles,9,Influencer
C013295,2024-08-18,49,Male,Canada,Montreal,4,Instagram
C013296,2024-11-15,54,Female,United Kingdom,Manchester,2,Google Ads
C013297,2025-10-10,63,Male,France,Paris,3,Instagram
C013298,2025-10-10,39,Male,France,Paris,6,YouTube
C013299,2023-12-16,24,Male,United Kingdom,Manchester,2,Google Ads
C013300,2023-10-09,30,Female,India,Delhi,3,Instagram
C013301,2023-10-20,35,Male,United States,Chicago,4,Instagram
C013302,2025-09-10,59,Male,Japan,Osaka,6,YouTube
C013303,2023-01-20,51,Male,Canada,Vancouver,2,Google Ads
C013304,2025-01-28,30,Male,India,Delhi,9,Influencer
C013305,2024-02-09,51,Female,India,Ahmedabad,8,Referral
C013306,2024-12-01,46,Female,Australia,Sydney,9,Influencer
C013307,2025-09-06,64,Female,Japan,Kyoto,9,Influencer
C013308,2023-01-26,22,Male,United Kingdom,London,3,Instagram
C013309,2024-07-19,48,Female,United States,Los Angeles,6,YouTube
C013310,2024-01-30,28,Male,United States,Los Angeles,8,Referral
C013311,2025-09-27,55,Male,Germany,Munich,6,YouTube
C013312,2024-06-06,64,Male,Canada,Vancouver,6,YouTube
C013313,2025-05-11,21,Female,United Kingdom,London,10,Organic
C013314,2025-03-12,24,Female,Japan,Tokyo,4,Instagram
C013315,2024-07-03,40,Male,Japan,Tokyo,6,YouTube
C013316,2023-03-28,48,Female,India,Delhi,7,Email
C013317,2025-04-12,34,Male,United States,San Francisco,5,Facebook
C013318,2024-01-22,27,Female,United Kingdom,London,9,Influencer
C013319,2025-08-20,39,Female,France,Marseille,5,Facebook
C013320,2024-10-29,47,Female,United Kingdom,London,2,Google Ads
C013321,2023-10-13,46,Male,Japan,Tokyo,5,Facebook
C013322,2024-11-28,34,Male,United States,Chicago,8,Referral
C013323,2025-08-22,60,Female,India,Mumbai,5,Facebook
C013324,2024-01-04,38,Female,United States,San Francisco,4,Instagram
C013325,2024-10-16,39,Male,Germany,Berlin,3,Instagram
C013326,2024-10-15,65,Female,France,Lyon,9,Influencer
C013327,2024-11-27,56,Male,United States,New York,5,Facebook
C013328,2025-10-20,57,Male,United Kingdom,Manchester,9,Influencer
C013329,2025-07-03,65,Male,United States,San Francisco,2,Google Ads
C013330,2023-10-15,65,Male,United States,Los Angeles,3,Instagram
C013331,2023-04-05,39,Female,Canada,Vancouver,6,YouTube
C013332,2024-10-30,44,Female,India,Ahmedabad,2,Google Ads
C013333,2023-02-10,40,Female,France,Lyon,8,Referral
C013334,2023-11-27,21,Female,Japan,Kyoto,6,YouTube
C013335,2024-05-18,43,Male,United States,Los Angeles,8,Referral
C013336,2023-10-02,56,Male,United States,New York,2,Google Ads
C013337,2023-06-28,34,Male,United States,San Francisco,7,Email
C013338,2023-05-17,20,Female,United States,Los Angeles,3,Instagram
C013339,2025-02-05,34,Male,India,Bengaluru,5,Facebook
C013340,2025-09-14,60,Male,India,Delhi,8,Referral
C013341,2023-08-31,57,Female,United States,San Francisco,1,Google Ads
C013342,2023-07-16,36,Male,United States,Chicago,1,Google Ads
C013343,2024-06-09,56,Male,Canada,Vancouver,10,Organic
C013344,2024-09-23,35,Female,United States,San Francisco,1,Google Ads
C013345,2024-02-12,45,Female,United States,San Francisco,9,Influencer
C013346,2024-11-21,32,Male,United Kingdom,Birmingham,2,Google Ads
C013347,2023-06-19,43,Male,Germany,Berlin,4,Instagram
C013348,2023-06-08,52,Male,India,Bengaluru,7,Email
C013349,2024-03-22,33,Male,United States,San Francisco,5,Facebook
C013350,2025-10-14,32,Male,India,Mumbai,6,YouTube
C013351,2025-12-16,22,Male,Canada,Toronto,7,Email
C013352,2023-04-22,63,Male,United States,Los Angeles,10,Organic
C013353,2023-02-17,41,Male,Canada,Toronto,4,Instagram
C013354,2024-01-11,19,Female,France,Lyon,9,Influencer
C013355,2025-04-07,53,Female,United States,Chicago,6,YouTube
C013356,2023-02-02,62,Male,United Kingdom,Manchester,1,Google Ads
C013357,2024-05-18,65,Male,Canada,Montreal,10,Organic
C013358,2024-09-18,48,Female,Germany,Berlin,9,Influencer
C013359,2025-10-23,47,Female,India,Ahmedabad,10,Organic
C013360,2023-02-11,29,Male,United Kingdom,London,8,Referral
C013361,2023-01-09,54,Male,United Kingdom,Birmingham,10,Organic
C013362,2025-09-26,38,Female,France,Paris,3,Instagram
C013363,2025-03-29,29,Female,United States,Los Angeles,10,Organic
C013364,2024-10-18,57,Female,United States,San Francisco,7,Email
C013365,2025-02-28,54,Male,France,Paris,6,YouTube
C013366,2025-11-16,52,Male,United Kingdom,London,1,Google Ads
C013367,2025-12-02,39,Female,United States,Los Angeles,8,Referral
C013368,2024-08-20,62,Male,France,Lyon,7,Email
C013369,2025-07-24,53,Male,India,Ahmedabad,5,Facebook
C013370,2025-10-08,25,Female,United States,New York,8,Referral
C013371,2023-01-21,44,Female,India,Bengaluru,2,Google Ads
C013372,2025-09-25,44,Female,United States,San Francisco,4,Instagram
C013373,2024-04-01,53,Female,Canada,Montreal,5,Facebook
C013374,2025-10-10,24,Female,Canada,Toronto,9,Influencer
C013375,2023-09-22,20,Male,Australia,Melbourne,3,Instagram
C013376,2023-07-03,21,Other,United States,Los Angeles,3,Instagram
C013377,2023-08-15,41,Male,United States,Chicago,4,Instagram
C013378,2025-12-28,25,Female,France,Lyon,10,Organic
C013379,2025-08-26,62,Female,France,Lyon,7,Email
C013380,2025-03-15,30,Female,Japan,Kyoto,1,Google Ads
C013381,2024-12-23,26,Female,United States,San Francisco,2,Google Ads
C013382,2025-12-31,37,Male,United States,New York,4,Instagram
C013383,2025-09-28,37,Female,Japan,Osaka,9,Influencer
C013384,2025-05-24,22,Female,United States,San Francisco,9,Influencer
C013385,2023-03-25,63,Female,Australia,Sydney,1,Google Ads
C013386,2025-01-09,22,Female,Japan,Tokyo,6,YouTube
C013387,2023-08-11,52,Female,Germany,Munich,9,Influencer
C013388,2025-03-03,18,Female,Canada,Montreal,3,Instagram
